Week ,Day,Arrival,,,,,
4,Sun,19:20:21,11:20:21,,,,
4,Sun,19:20:43,11:20:43,,,,
4,Sun,19:21:14,11:21:14,,,,
4,Sun,19:21:17,11:21:17,,,,
4,Sun,19:21:20,11:21:20,,,,
4,Sun,19:22:12,11:22:12,,,,
4,Sun,19:22:19,11:22:19,,,,
4,Sun,19:22:59,11:22:59,,,,
4,Sun,19:23:59,11:23:59,,,,
4,Sun,19:25:19,11:25:19,,,,
4,Sun,19:25:40,11:25:40,,,,
4,Sun,19:25:50,11:25:50,,,,
4,Sun,19:25:54,11:25:54,,,,
4,Sun,19:25:55,11:25:55,,,,
4,Sun,19:25:56,11:25:56,,,,
4,Sun,19:25:56,11:25:56,,,,
4,Sun,19:26:57,11:26:57,,,,
4,Sun,19:27:04,11:27:04,,,,
4,Sun,19:27:13,11:27:13,,,,
4,Sun,19:27:57,11:27:57,,,,
4,Sun,19:29:03,11:29:03,,,,
4,Sun,19:30:33,11:30:33,,,,
4,Sun,19:30:45,11:30:45,,,,
4,Sun,19:31:02,11:31:02,,,,
4,Sun,19:31:04,11:31:04,,,,
4,Sun,19:31:31,11:31:31,,,,
4,Sun,19:31:32,11:31:32,,,,
4,Sun,19:31:32,11:31:32,,,,
4,Sun,19:31:41,11:31:41,,,,
4,Sun,19:31:53,11:31:53,,,,
4,Sun,19:32:01,11:32:01,,,,
4,Sun,19:32:17,11:32:17,,,,
4,Sun,19:32:25,11:32:25,,,,
4,Sun,19:32:44,11:32:44,,,,
4,Sun,19:32:44,11:32:44,,,,
4,Sun,19:32:47,11:32:47,,,,
4,Sun,19:33:03,11:33:03,,,,
4,Sun,19:33:51,11:33:51,,,,
4,Sun,19:34:40,11:34:40,,,,
4,Sun,19:34:48,11:34:48,,,,
4,Sun,19:35:13,11:35:13,,,,
4,Sun,19:36:16,11:36:16,,,,
4,Sun,19:36:26,11:36:26,,,,
4,Sun,19:37:29,11:37:29,,,,
4,Sun,19:37:44,11:37:44,,,,
4,Sun,19:38:57,11:38:57,,,,
4,Sun,19:39:45,11:39:45,,,,
4,Sun,19:39:45,11:39:45,,,,
4,Sun,19:39:49,11:39:49,,,,
4,Sun,19:39:54,11:39:54,,,,
4,Sun,19:40:17,11:40:17,,,,
4,Sun,19:41:03,11:41:03,,,,
4,Sun,19:41:13,11:41:13,,,,
4,Sun,19:41:30,11:41:30,,,,
4,Sun,19:41:41,11:41:41,,,,
4,Sun,19:41:55,11:41:55,,,,
4,Sun,19:42:36,11:42:36,,,,
4,Sun,19:43:19,11:43:19,,,,
4,Sun,19:44:59,11:44:59,,,,
4,Sun,19:45:02,11:45:02,,,,
4,Sun,19:45:23,11:45:23,,,,
4,Sun,19:45:37,11:45:37,,,,
4,Sun,19:45:54,11:45:54,,,,
4,Sun,19:45:56,11:45:56,,,,
4,Sun,19:46:02,11:46:02,,,,
4,Sun,19:46:31,11:46:31,,,,
4,Sun,19:46:32,11:46:32,,,,
4,Sun,19:46:32,11:46:32,,,,
4,Sun,19:47:10,11:47:10,,,,
4,Sun,19:47:15,11:47:15,,,,
4,Sun,19:47:33,11:47:33,,,,
4,Sun,19:47:50,11:47:50,,,,
4,Sun,19:48:08,11:48:08,,,,
4,Sun,19:48:09,11:48:09,,,,
4,Sun,19:48:26,11:48:26,,,,
4,Sun,19:48:36,11:48:36,,,,
4,Sun,19:48:50,11:48:50,,,,
4,Sun,19:50:22,11:50:22,,,,
4,Sun,19:51:20,11:51:20,,,,
4,Sun,19:51:44,11:51:44,,,,
4,Sun,19:51:46,11:51:46,,,,
4,Sun,19:52:03,11:52:03,,,,
4,Sun,19:52:08,11:52:08,,,,
4,Sun,19:52:18,11:52:18,,,,
4,Sun,19:52:59,11:52:59,,,,
4,Sun,19:53:20,11:53:20,,,,
4,Sun,19:53:56,11:53:56,,,,
4,Sun,19:54:10,11:54:10,,,,
4,Sun,19:54:20,11:54:20,,,,
4,Sun,19:54:44,11:54:44,,,,
4,Sun,19:55:08,11:55:08,,,,
4,Sun,19:55:15,11:55:15,,,,
4,Sun,19:55:18,11:55:18,,,,
4,Sun,19:55:44,11:55:44,,,,
4,Sun,19:56:14,11:56:14,,,,
4,Sun,19:56:15,11:56:15,,,,
4,Sun,19:56:19,11:56:19,,,,
4,Sun,19:56:20,11:56:20,,,,
4,Sun,19:56:21,11:56:21,,,,
4,Sun,19:56:46,11:56:46,,,,
4,Sun,19:56:56,11:56:56,,,,
4,Sun,19:57:35,11:57:35,,,,
4,Sun,19:57:56,11:57:56,,,,
4,Sun,19:58:49,11:58:49,,,,
4,Sun,19:59:13,11:59:13,,,,
4,Sun,19:59:22,11:59:22,,,,
4,Sun,20:00:18,12:00:18,,,,
4,Sun,20:00:42,12:00:42,,,,
4,Sun,20:00:44,12:00:44,,,,
4,Sun,20:01:04,12:01:04,,,,
4,Sun,20:01:24,12:01:24,,,,
4,Sun,20:01:54,12:01:54,,,,
4,Sun,20:02:14,12:02:14,,,,
4,Sun,20:02:19,12:02:19,,,,
4,Sun,20:02:42,12:02:42,,,,
4,Sun,20:03:46,12:03:46,,,,
4,Sun,20:04:09,12:04:09,,,,
4,Sun,20:05:03,12:05:03,,,,
4,Sun,20:05:27,12:05:27,,,,
4,Sun,20:05:51,12:05:51,,,,
4,Sun,20:06:24,12:06:24,,,,
4,Sun,20:07:19,12:07:19,,,,
4,Sun,20:07:40,12:07:40,,,,
4,Sun,20:08:17,12:08:17,,,,
4,Sun,20:09:02,12:09:02,,,,
4,Sun,20:09:30,12:09:30,,,,
4,Sun,20:10:11,12:10:11,,,,
4,Sun,20:10:47,12:10:47,,,,
4,Sun,20:11:12,12:11:12,,,,
4,Sun,20:11:17,12:11:17,,,,
4,Sun,20:12:34,12:12:34,,,,
4,Sun,20:12:37,12:12:37,,,,
4,Sun,20:13:08,12:13:08,,,,
4,Sun,20:13:36,12:13:36,,,,
4,Sun,20:13:45,12:13:45,,,,
4,Sun,20:13:47,12:13:47,,,,
4,Sun,20:15:07,12:15:07,,,,
4,Sun,20:15:49,12:15:49,,,,
4,Sun,20:16:50,12:16:50,,,,
4,Sun,20:17:10,12:17:10,,,,
4,Sun,20:17:11,12:17:11,,,,
4,Sun,20:17:16,12:17:16,,,,
4,Sun,20:18:03,12:18:03,,,,
4,Sun,20:18:09,12:18:09,,,,
4,Sun,20:18:42,12:18:42,,,,
4,Sun,20:19:00,12:19:00,,,,
4,Sun,20:19:10,12:19:10,,,,
4,Sun,20:19:21,12:19:21,,,,
4,Sun,20:19:25,12:19:25,,,,
4,Sun,20:19:33,12:19:33,,,,
4,Sun,20:20:57,12:20:57,,,,
4,Sun,20:21:39,12:21:39,,,,
4,Sun,20:21:44,12:21:44,,,,
4,Sun,20:22:03,12:22:03,,,,
4,Sun,20:22:40,12:22:40,,,,
4,Sun,20:24:23,12:24:23,,,,
4,Sun,20:25:10,12:25:10,,,,
4,Sun,20:25:50,12:25:50,,,,
4,Sun,20:26:08,12:26:08,,,,
4,Sun,20:26:15,12:26:15,,,,
4,Sun,20:26:25,12:26:25,,,,
4,Sun,20:28:57,12:28:57,,,,
4,Sun,20:29:05,12:29:05,,,,
4,Sun,20:29:30,12:29:30,,,,
4,Sun,20:29:34,12:29:34,,,,
4,Sun,20:29:51,12:29:51,,,,
4,Sun,20:30:00,12:30:00,,,,
4,Sun,20:30:04,12:30:04,,,,
4,Sun,20:30:14,12:30:14,,,,
4,Sun,20:30:27,12:30:27,,,,
4,Sun,20:31:09,12:31:09,,,,
4,Sun,20:31:26,12:31:26,,,,
4,Sun,20:31:34,12:31:34,,,,
4,Sun,20:32:17,12:32:17,,,,
4,Sun,20:32:34,12:32:34,,,,
4,Sun,20:33:23,12:33:23,,,,
4,Sun,20:33:36,12:33:36,,,,
4,Sun,20:33:46,12:33:46,,,,
4,Sun,20:34:17,12:34:17,,,,
4,Sun,20:34:45,12:34:45,,,,
4,Sun,20:34:47,12:34:47,,,,
4,Sun,20:35:04,12:35:04,,,,
4,Sun,20:35:09,12:35:09,,,,
4,Sun,20:35:43,12:35:43,,,,
4,Sun,20:36:09,12:36:09,,,,
4,Sun,20:36:28,12:36:28,,,,
4,Sun,20:37:40,12:37:40,,,,
4,Sun,20:38:32,12:38:32,,,,
4,Sun,20:39:12,12:39:12,,,,
4,Sun,20:39:33,12:39:33,,,,
4,Sun,20:39:56,12:39:56,,,,
4,Sun,20:41:50,12:41:50,,,,
4,Sun,20:42:10,12:42:10,,,,
4,Sun,20:42:11,12:42:11,,,,
4,Sun,20:42:13,12:42:13,,,,
4,Sun,20:42:23,12:42:23,,,,
4,Sun,20:42:59,12:42:59,,,,
4,Sun,20:43:16,12:43:16,,,,
4,Sun,20:43:20,12:43:20,,,,
4,Sun,20:44:14,12:44:14,,,,
4,Sun,20:44:22,12:44:22,,,,
4,Sun,20:44:59,12:44:59,,,,
4,Sun,20:47:46,12:47:46,,,,
4,Sun,20:47:58,12:47:58,,,,
4,Sun,20:48:09,12:48:09,,,,
4,Sun,20:48:10,12:48:10,,,,
4,Sun,20:48:37,12:48:37,,,,
4,Sun,20:49:10,12:49:10,,,,
4,Sun,20:49:26,12:49:26,,,,
4,Sun,20:49:30,12:49:30,,,,
4,Sun,20:49:31,12:49:31,,,,
4,Sun,20:49:46,12:49:46,,,,
4,Sun,20:50:01,12:50:01,,,,
4,Sun,20:50:21,12:50:21,,,,
4,Sun,20:51:48,12:51:48,,,,
4,Sun,20:53:55,12:53:55,,,,
4,Sun,20:54:08,12:54:08,,,,
4,Sun,20:54:29,12:54:29,,,,
4,Sun,20:54:39,12:54:39,,,,
4,Sun,20:54:56,12:54:56,,,,
4,Sun,20:55:22,12:55:22,,,,
4,Sun,20:55:43,12:55:43,,,,
4,Sun,20:56:34,12:56:34,,,,
4,Sun,20:56:54,12:56:54,,,,
4,Sun,20:57:52,12:57:52,,,,
4,Sun,20:57:55,12:57:55,,,,
4,Sun,20:58:23,12:58:23,,,,
4,Sun,20:59:10,12:59:10,,,,
4,Sun,20:59:12,12:59:12,,,,
4,Sun,20:59:20,12:59:20,,,,
4,Sun,20:59:46,12:59:46,,,,
4,Sun,21:00:13,13:00:13,,,,
4,Sun,21:02:01,13:02:01,,,,
4,Sun,21:02:26,13:02:26,,,,
4,Sun,21:02:37,13:02:37,,,,
4,Sun,21:03:50,13:03:50,,,,
4,Sun,21:04:31,13:04:31,,,,
4,Sun,21:04:34,13:04:34,,,,
4,Sun,21:04:48,13:04:48,,,,
4,Sun,21:04:50,13:04:50,,,,
4,Sun,21:05:17,13:05:17,,,,
4,Sun,21:05:45,13:05:45,,,,
4,Sun,21:06:43,13:06:43,,,,
4,Sun,21:06:43,13:06:43,,,,
4,Sun,21:06:49,13:06:49,,,,
4,Sun,21:07:42,13:07:42,,,,
4,Sun,21:08:15,13:08:15,,,,
4,Sun,21:09:14,13:09:14,,,,
4,Sun,21:10:04,13:10:04,,,,
4,Sun,21:10:33,13:10:33,,,,
4,Sun,21:11:01,13:11:01,,,,
4,Sun,21:12:15,13:12:15,,,,
4,Sun,21:12:20,13:12:20,,,,
4,Sun,21:13:08,13:13:08,,,,
4,Sun,21:13:32,13:13:32,,,,
4,Sun,21:13:34,13:13:34,,,,
4,Sun,21:14:09,13:14:09,,,,
4,Sun,21:14:28,13:14:28,,,,
4,Sun,21:15:07,13:15:07,,,,
4,Sun,21:15:26,13:15:26,,,,
4,Sun,21:15:51,13:15:51,,,,
4,Sun,21:16:03,13:16:03,,,,
4,Sun,21:16:04,13:16:04,,,,
4,Sun,21:17:02,13:17:02,,,,
4,Sun,21:17:21,13:17:21,,,,
4,Sun,21:19:00,13:19:00,,,,
4,Sun,21:19:32,13:19:32,,,,
4,Sun,21:19:50,13:19:50,,,,
4,Sun,21:20:42,13:20:42,,,,
4,Sun,21:21:15,13:21:15,,,,
4,Sun,21:21:22,13:21:22,,,,
4,Sun,21:21:26,13:21:26,,,,
4,Sun,21:21:47,13:21:47,,,,
4,Sun,21:22:25,13:22:25,,,,
4,Sun,21:23:09,13:23:09,,,,
4,Sun,21:23:23,13:23:23,,,,
4,Sun,21:24:21,13:24:21,,,,
4,Sun,21:24:42,13:24:42,,,,
4,Sun,21:25:40,13:25:40,,,,
4,Sun,21:25:56,13:25:56,,,,
4,Sun,21:26:49,13:26:49,,,,
4,Sun,21:27:30,13:27:30,,,,
4,Sun,21:27:33,13:27:33,,,,
4,Sun,21:29:28,13:29:28,,,,
4,Sun,21:30:19,13:30:19,,,,
4,Sun,21:30:53,13:30:53,,,,
4,Sun,21:32:16,13:32:16,,,,
4,Sun,21:32:18,13:32:18,,,,
4,Sun,21:32:33,13:32:33,,,,
4,Sun,21:32:58,13:32:58,,,,
4,Sun,21:33:22,13:33:22,,,,
4,Sun,21:34:22,13:34:22,,,,
4,Sun,21:36:23,13:36:23,,,,
4,Sun,21:37:16,13:37:16,,,,
4,Sun,21:38:18,13:38:18,,,,
4,Sun,21:38:50,13:38:50,,,,
4,Sun,21:39:12,13:39:12,,,,
4,Sun,21:40:37,13:40:37,,,,
4,Sun,21:41:04,13:41:04,,,,
4,Sun,21:41:06,13:41:06,,,,
4,Sun,21:42:07,13:42:07,,,,
4,Sun,21:43:33,13:43:33,,,,
4,Sun,21:44:59,13:44:59,,,,
4,Sun,21:45:25,13:45:25,,,,
4,Sun,21:45:58,13:45:58,,,,
4,Sun,21:46:44,13:46:44,,,,
4,Sun,21:47:07,13:47:07,,,,
4,Sun,21:47:14,13:47:14,,,,
4,Sun,21:47:22,13:47:22,,,,
4,Sun,21:47:41,13:47:41,,,,
4,Sun,21:47:54,13:47:54,,,,
4,Sun,21:48:11,13:48:11,,,,
4,Sun,21:48:44,13:48:44,,,,
4,Sun,21:49:05,13:49:05,,,,
4,Sun,21:49:46,13:49:46,,,,
4,Sun,21:50:22,13:50:22,,,,
4,Sun,21:50:48,13:50:48,,,,
4,Sun,21:51:40,13:51:40,,,,
4,Sun,21:51:59,13:51:59,,,,
4,Sun,21:52:44,13:52:44,,,,
4,Sun,21:52:49,13:52:49,,,,
4,Sun,21:52:52,13:52:52,,,,
4,Sun,21:53:05,13:53:05,,,,
4,Sun,21:53:25,13:53:25,,,,
4,Sun,21:53:35,13:53:35,,,,
4,Sun,21:54:16,13:54:16,,,,
4,Sun,21:55:38,13:55:38,,,,
4,Sun,21:55:51,13:55:51,,,,
4,Sun,21:55:53,13:55:53,,,,
4,Sun,21:56:18,13:56:18,,,,
4,Sun,21:56:47,13:56:47,,,,
4,Sun,21:56:50,13:56:50,,,,
4,Sun,21:56:54,13:56:54,,,,
4,Sun,21:57:09,13:57:09,,,,
4,Sun,21:59:15,13:59:15,,,,
4,Sun,21:59:55,13:59:55,,,,
4,Sun,21:59:59,13:59:59,,,,
4,Sun,22:01:58,14:01:58,,,,
4,Sun,22:02:01,14:02:01,,,,
4,Sun,22:02:22,14:02:22,,,,
4,Sun,22:04:28,14:04:28,,,,
4,Sun,22:04:42,14:04:42,,,,
4,Sun,22:05:16,14:05:16,,,,
4,Sun,22:07:37,14:07:37,,,,
4,Sun,22:07:53,14:07:53,,,,
4,Sun,22:07:58,14:07:58,,,,
4,Sun,22:07:59,14:07:59,,,,
4,Sun,22:11:30,14:11:30,,,,
4,Sun,22:12:38,14:12:38,,,,
4,Sun,22:13:01,14:13:01,,,,
4,Sun,22:13:03,14:13:03,,,,
4,Sun,22:13:37,14:13:37,,,,
4,Sun,22:14:11,14:14:11,,,,
4,Sun,22:14:57,14:14:57,,,,
4,Sun,22:15:34,14:15:34,,,,
4,Sun,22:16:57,14:16:57,,,,
4,Sun,22:20:07,14:20:07,,,,
4,Sun,22:25:32,14:25:32,,,,
4,Sun,22:25:42,14:25:42,,,,
4,Sun,22:26:45,14:26:45,,,,
4,Sun,22:26:58,14:26:58,,,,
4,Sun,22:29:16,14:29:16,,,,
4,Sun,22:30:13,14:30:13,,,,
4,Sun,22:31:59,14:31:59,,,,
4,Sun,22:33:34,14:33:34,,,,
4,Sun,22:34:28,14:34:28,,,,
4,Sun,22:35:59,14:35:59,,,,
4,Sun,22:36:28,14:36:28,,,,
4,Sun,22:37:41,14:37:41,,,,
4,Sun,22:38:39,14:38:39,,,,
4,Sun,22:40:32,14:40:32,,,,
4,Sun,22:40:59,14:40:59,,,,
4,Sun,22:41:40,14:41:40,,,,
4,Sun,22:41:40,14:41:40,,,,
4,Sun,22:42:16,14:42:16,,,,
4,Sun,22:42:21,14:42:21,,,,
4,Sun,22:44:37,14:44:37,,,,
4,Sun,22:48:18,14:48:18,,,,
4,Sun,22:48:31,14:48:31,,,,
4,Sun,22:48:42,14:48:42,,,,
4,Sun,22:48:54,14:48:54,,,,
4,Sun,22:49:21,14:49:21,,,,
4,Sun,22:49:23,14:49:23,,,,
4,Sun,22:49:29,14:49:29,,,,
4,Sun,22:50:16,14:50:16,,,,
4,Sun,22:50:49,14:50:49,,,,
4,Sun,22:55:30,14:55:30,,,,
4,Sun,22:56:20,14:56:20,,,,
4,Sun,22:56:43,14:56:43,,,,
4,Sun,22:56:44,14:56:44,,,,
4,Sun,22:56:53,14:56:53,,,,
4,Sun,22:57:55,14:57:55,,,,
4,Sun,22:58:13,14:58:13,,,,
4,Sun,22:58:55,14:58:55,,,,
4,Sun,22:59:43,14:59:43,,,,
4,Sun,23:03:39,15:03:39,,,,
4,Sun,23:04:29,15:04:29,,,,
4,Sun,23:05:04,15:05:04,,,,
4,Sun,23:07:41,15:07:41,,,,
4,Sun,23:07:44,15:07:44,,,,
4,Sun,23:08:13,15:08:13,,,,
4,Sun,23:08:22,15:08:22,,,,
4,Sun,23:08:44,15:08:44,,,,
4,Sun,23:09:18,15:09:18,,,,
4,Sun,23:09:54,15:09:54,,,,
4,Sun,23:10:49,15:10:49,,,,
4,Sun,23:11:40,15:11:40,,,,
4,Sun,23:11:51,15:11:51,,,,
4,Sun,23:13:50,15:13:50,,,,
4,Sun,23:15:37,15:15:37,,,,
4,Sun,23:18:35,15:18:35,,,,
4,Sun,23:21:38,15:21:38,,,,
4,Sun,23:21:52,15:21:52,,,,
4,Sun,23:22:57,15:22:57,,,,
4,Sun,23:23:50,15:23:50,,,,
4,Sun,23:23:58,15:23:58,,,,
4,Sun,23:24:29,15:24:29,,,,
4,Sun,23:25:17,15:25:17,,,,
4,Sun,23:25:50,15:25:50,,,,
4,Sun,23:26:14,15:26:14,,,,
4,Sun,23:28:33,15:28:33,,,,
4,Sun,23:29:10,15:29:10,,,,
4,Sun,23:31:08,15:31:08,,,,
4,Sun,23:36:34,15:36:34,,,,
4,Sun,23:39:14,15:39:14,,,,
4,Sun,23:40:30,15:40:30,,,,
4,Sun,23:42:13,15:42:13,,,,
4,Sun,23:44:37,15:44:37,,,,
4,Sun,23:44:47,15:44:47,,,,
4,Sun,23:47:19,15:47:19,,,,
4,Sun,23:47:44,15:47:44,,,,
4,Sun,23:48:14,15:48:14,,,,
4,Sun,23:49:18,15:49:18,,,,
4,Sun,23:49:40,15:49:40,,,,
4,Sun,23:50:59,15:50:59,,,,
4,Sun,23:52:39,15:52:39,,,,
4,Sun,23:53:04,15:53:04,,,,
4,Sun,23:54:16,15:54:16,,,,
4,Sun,23:55:23,15:55:23,,,,
4,Sun,00:01:39,16:01:39,,,,
4,Sun,00:02:55,16:02:55,,,,
4,Sun,00:04:39,16:04:39,,,,
4,Sun,00:07:57,16:07:57,,,,
4,Sun,00:13:50,16:13:50,,,,
4,Sun,00:15:14,16:15:14,,,,
4,Sun,00:23:05,16:23:05,,,,
4,Sun,00:28:06,16:28:06,,,,
4,Sun,00:34:49,16:34:49,,,,
4,Sun,00:45:41,16:45:41,,,,
4,Sun,00:45:57,16:45:57,,,,
4,Sun,00:48:33,16:48:33,,,,
4,Sun,00:49:12,16:49:12,,,,
4,Sun,00:51:59,16:51:59,,,,
4,Sun,00:56:04,16:56:04,,,,
4,Sun,00:58:09,16:58:09,,,,
4,Sun,00:59:51,16:59:51,,,,
5,Sun,08:01:04,00:01:04,,,,
5,Sun,08:01:49,00:01:49,,,,
5,Sun,08:02:47,00:02:47,,,,
5,Sun,08:06:48,00:06:48,,,,
5,Sun,08:08:05,00:08:05,,,,
5,Sun,08:11:39,00:11:39,,,,
5,Sun,08:15:08,00:15:08,,,,
5,Sun,08:18:39,00:18:39,,,,
5,Sun,08:19:24,00:19:24,,,,
5,Sun,08:24:15,00:24:15,,,,
5,Sun,08:24:41,00:24:41,,,,
5,Sun,08:27:01,00:27:01,,,,
5,Sun,08:27:14,00:27:14,,,,
5,Sun,08:37:10,00:37:10,,,,
5,Sun,08:39:33,00:39:33,,,,
5,Sun,08:40:53,00:40:53,,,,
5,Sun,08:43:29,00:43:29,,,,
5,Sun,08:51:00,00:51:00,,,,
5,Sun,08:53:56,00:53:56,,,,
5,Sun,08:57:29,00:57:29,,,,
5,Sun,09:00:17,01:00:17,,,,
5,Sun,09:02:51,01:02:51,,,,
5,Sun,09:10:04,01:10:04,,,,
5,Sun,09:12:30,01:12:30,,,,
5,Sun,09:17:35,01:17:35,,,,
5,Sun,09:18:01,01:18:01,,,,
5,Sun,09:18:05,01:18:05,,,,
5,Sun,09:21:04,01:21:04,,,,
5,Sun,09:21:51,01:21:51,,,,
5,Sun,09:23:32,01:23:32,,,,
5,Sun,09:31:16,01:31:16,,,,
5,Sun,09:31:38,01:31:38,,,,
5,Sun,09:32:48,01:32:48,,,,
5,Sun,09:33:03,01:33:03,,,,
5,Sun,09:33:50,01:33:50,,,,
5,Sun,09:34:42,01:34:42,,,,
5,Sun,09:36:28,01:36:28,,,,
5,Sun,09:37:30,01:37:30,,,,
5,Sun,09:37:52,01:37:52,,,,
5,Sun,09:38:31,01:38:31,,,,
5,Sun,09:39:45,01:39:45,,,,
5,Sun,09:42:18,01:42:18,,,,
5,Sun,09:42:44,01:42:44,,,,
5,Sun,09:48:55,01:48:55,,,,
5,Sun,09:50:36,01:50:36,,,,
5,Sun,09:52:52,01:52:52,,,,
5,Sun,09:53:21,01:53:21,,,,
5,Sun,09:54:09,01:54:09,,,,
5,Sun,09:54:33,01:54:33,,,,
5,Sun,09:55:31,01:55:31,,,,
5,Sun,09:57:35,01:57:35,,,,
5,Sun,09:58:30,01:58:30,,,,
5,Sun,10:00:39,02:00:39,,,,
5,Sun,10:00:58,02:00:58,,,,
5,Sun,10:00:59,02:00:59,,,,
5,Sun,10:02:06,02:02:06,,,,
5,Sun,10:02:27,02:02:27,,,,
5,Sun,10:03:00,02:03:00,,,,
5,Sun,10:03:10,02:03:10,,,,
5,Sun,10:03:49,02:03:49,,,,
5,Sun,10:04:08,02:04:08,,,,
5,Sun,10:04:26,02:04:26,,,,
5,Sun,10:04:53,02:04:53,,,,
5,Sun,10:05:13,02:05:13,,,,
5,Sun,10:06:40,02:06:40,,,,
5,Sun,10:09:25,02:09:25,,,,
5,Sun,10:10:03,02:10:03,,,,
5,Sun,10:11:15,02:11:15,,,,
5,Sun,10:11:35,02:11:35,,,,
5,Sun,10:11:40,02:11:40,,,,
5,Sun,10:13:12,02:13:12,,,,
5,Sun,10:13:19,02:13:19,,,,
5,Sun,10:14:14,02:14:14,,,,
5,Sun,10:14:28,02:14:28,,,,
5,Sun,10:14:57,02:14:57,,,,
5,Sun,10:17:17,02:17:17,,,,
5,Sun,10:17:37,02:17:37,,,,
5,Sun,10:18:23,02:18:23,,,,
5,Sun,10:19:20,02:19:20,,,,
5,Sun,10:19:21,02:19:21,,,,
5,Sun,10:21:06,02:21:06,,,,
5,Sun,10:22:28,02:22:28,,,,
5,Sun,10:23:31,02:23:31,,,,
5,Sun,10:24:05,02:24:05,,,,
5,Sun,10:25:13,02:25:13,,,,
5,Sun,10:25:52,02:25:52,,,,
5,Sun,10:25:53,02:25:53,,,,
5,Sun,10:25:54,02:25:54,,,,
5,Sun,10:25:59,02:25:59,,,,
5,Sun,10:26:27,02:26:27,,,,
5,Sun,10:26:57,02:26:57,,,,
5,Sun,10:27:37,02:27:37,,,,
5,Sun,10:27:46,02:27:46,,,,
5,Sun,10:32:01,02:32:01,,,,
5,Sun,10:33:17,02:33:17,,,,
5,Sun,10:34:34,02:34:34,,,,
5,Sun,10:35:22,02:35:22,,,,
5,Sun,10:35:38,02:35:38,,,,
5,Sun,10:35:46,02:35:46,,,,
5,Sun,10:36:03,02:36:03,,,,
5,Sun,10:36:26,02:36:26,,,,
5,Sun,10:36:35,02:36:35,,,,
5,Sun,10:38:08,02:38:08,,,,
5,Sun,10:38:48,02:38:48,,,,
5,Sun,10:39:10,02:39:10,,,,
5,Sun,10:40:24,02:40:24,,,,
5,Sun,10:40:26,02:40:26,,,,
5,Sun,10:41:07,02:41:07,,,,
5,Sun,10:42:15,02:42:15,,,,
5,Sun,10:42:23,02:42:23,,,,
5,Sun,10:42:39,02:42:39,,,,
5,Sun,10:42:46,02:42:46,,,,
5,Sun,10:44:23,02:44:23,,,,
5,Sun,10:44:59,02:44:59,,,,
5,Sun,10:45:21,02:45:21,,,,
5,Sun,10:46:19,02:46:19,,,,
5,Sun,10:48:44,02:48:44,,,,
5,Sun,10:48:44,02:48:44,,,,
5,Sun,10:48:52,02:48:52,,,,
5,Sun,10:49:07,02:49:07,,,,
5,Sun,10:50:05,02:50:05,,,,
5,Sun,10:54:17,02:54:17,,,,
5,Sun,10:55:56,02:55:56,,,,
5,Sun,10:56:33,02:56:33,,,,
5,Sun,10:56:35,02:56:35,,,,
5,Sun,10:56:42,02:56:42,,,,
5,Sun,10:58:19,02:58:19,,,,
5,Sun,10:58:49,02:58:49,,,,
5,Sun,11:00:09,03:00:09,,,,
5,Sun,11:00:57,03:00:57,,,,
5,Sun,11:01:24,03:01:24,,,,
5,Sun,11:01:45,03:01:45,,,,
5,Sun,11:01:56,03:01:56,,,,
5,Sun,11:03:12,03:03:12,,,,
5,Sun,11:03:16,03:03:16,,,,
5,Sun,11:04:33,03:04:33,,,,
5,Sun,11:05:49,03:05:49,,,,
5,Sun,11:06:19,03:06:19,,,,
5,Sun,11:06:21,03:06:21,,,,
5,Sun,11:06:56,03:06:56,,,,
5,Sun,11:07:58,03:07:58,,,,
5,Sun,11:08:36,03:08:36,,,,
5,Sun,11:09:07,03:09:07,,,,
5,Sun,11:09:07,03:09:07,,,,
5,Sun,11:10:04,03:10:04,,,,
5,Sun,11:10:54,03:10:54,,,,
5,Sun,11:11:57,03:11:57,,,,
5,Sun,11:11:59,03:11:59,,,,
5,Sun,11:12:02,03:12:02,,,,
5,Sun,11:12:10,03:12:10,,,,
5,Sun,11:13:24,03:13:24,,,,
5,Sun,11:14:00,03:14:00,,,,
5,Sun,11:14:19,03:14:19,,,,
5,Sun,11:14:48,03:14:48,,,,
5,Sun,11:14:55,03:14:55,,,,
5,Sun,11:15:17,03:15:17,,,,
5,Sun,11:15:29,03:15:29,,,,
5,Sun,11:15:31,03:15:31,,,,
5,Sun,11:15:52,03:15:52,,,,
5,Sun,11:16:51,03:16:51,,,,
5,Sun,11:16:58,03:16:58,,,,
5,Sun,11:17:26,03:17:26,,,,
5,Sun,11:18:01,03:18:01,,,,
5,Sun,11:18:15,03:18:15,,,,
5,Sun,11:18:30,03:18:30,,,,
5,Sun,11:18:44,03:18:44,,,,
5,Sun,11:18:51,03:18:51,,,,
5,Sun,11:18:53,03:18:53,,,,
5,Sun,11:19:05,03:19:05,,,,
5,Sun,11:20:37,03:20:37,,,,
5,Sun,11:21:17,03:21:17,,,,
5,Sun,11:22:56,03:22:56,,,,
5,Sun,11:23:18,03:23:18,,,,
5,Sun,11:29:28,03:29:28,,,,
5,Sun,11:30:12,03:30:12,,,,
5,Sun,11:31:23,03:31:23,,,,
5,Sun,11:31:25,03:31:25,,,,
5,Sun,11:31:54,03:31:54,,,,
5,Sun,11:32:31,03:32:31,,,,
